"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
2.574277672E1;2.759032510E-2;7.211501151E-2;-2.879207768E-2
2.574770219E1;2.332927100E-2;7.531079650E-2;-3.198786452E-2
2.575263323E1;2.332927100E-2;7.424553484E-2;-3.731418028E-2
2.575755865E1;2.545979805E-2;7.531079650E-2;-4.264050350E-2
2.576248406E1;2.972085029E-2;7.424553484E-2;-4.157523811E-2
2.576740953E1;2.972085029E-2;7.104974985E-2;-4.370576516E-2
2.577233490E1;2.865558863E-2;6.678869575E-2;-4.370576516E-2
2.577726031E1;2.439453453E-2;6.252764165E-2;-3.944471106E-2
2.578218688E1;1.693768986E-2;5.933184922E-2;-3.411839157E-2
2.578711229E1;1.587242633E-2;5.720131844E-2;-2.772681229E-2
2.579203771E1;2.119874395E-2;5.507079139E-2;-2.346575819E-2
2.579696312E1;2.545979805E-2;5.187500268E-2;-1.707417704E-2
2.580188854E1;3.078611381E-2;5.187500268E-2;-7.486804388E-3
2.580681396E1;3.504716605E-2;5.294026807E-2;3.165829927E-3
2.581176474E1;3.291664273E-2;5.294026807E-2;1.381846517E-2
2.581669016E1;3.504716605E-2;5.507079139E-2;2.234057151E-2
2.582161557E1;4.143875092E-2;5.933184922E-2;2.979741432E-2
2.582654099E1;4.569980502E-2;5.933184922E-2;3.618900105E-2
2.583146641E1;5.102612078E-2;6.039711088E-2;4.258057848E-2
2.583639182E1;5.848296732E-2;6.252764165E-2;4.577637091E-2
2.584131578E1;6.061349064E-2;6.465816498E-2;4.790689796E-2
2.584624120E1;6.380928308E-2;6.465816498E-2;4.897215962E-2
2.585116661E1;6.274402142E-2;6.572342664E-2;4.897215962E-2
2.585609203E1;6.061349064E-2;6.572342664E-2;4.684163257E-2
2.586101745E1;5.954822898E-2;6.359290332E-2;4.364584386E-2
2.586594286E1;6.061349064E-2;6.465816498E-2;3.831952438E-2
2.587084365E1;6.380928308E-2;6.465816498E-2;3.299320862E-2
2.587576906E1;6.380928308E-2;6.252764165E-2;2.553636394E-2
2.588069448E1;6.380928308E-2;6.252764165E-2;2.127530985E-2
2.588561990E1;6.061349064E-2;5.933184922E-2;1.594899036E-2
2.589054531E1;5.848296732E-2;5.507079139E-2;1.168793812E-2
2.589547073E1;5.954822898E-2;5.187500268E-2;6.361620501E-3
2.590039240E1;5.848296732E-2;5.187500268E-2;-2.996029798E-5
2.590531781E1;5.528717488E-2;4.974447563E-2;-1.095224288E-3
2.591024323E1;5.315665156E-2;5.294026807E-2;-4.291014746E-3
2.591516865E1;5.422191322E-2;5.826658756E-2;-4.291014746E-3
2.592009406E1;5.528717488E-2;6.146237999E-2;-5.356278270E-3
2.592501948E1;5.741770566E-2;6.678869575E-2;-5.356278270E-3
2.592994526E1;6.487454474E-2;7.424553484E-2;-4.291014746E-3
2.593487068E1;6.913559884E-2;8.276764303E-2;-3.225751221E-3
2.593979609E1;7.126612961E-2;9.235502034E-2;-4.291014746E-3
2.594472151E1;7.233139127E-2;9.981185943E-2;-5.356278270E-3
2.594964693E1;7.339665294E-2;1.115297601E-1;-2.160487697E-3
2.595457234E1;7.233139127E-2;1.179213375E-1;-2.996029798E-5
2.595950104E1;7.765770704E-2;1.232476607E-1;-1.095224288E-3
2.596442646E1;8.298402280E-2;1.296392530E-1;1.035302761E-3
2.596935188E1;8.511455357E-2;1.328350157E-1;1.035302761E-3
2.597427729E1;8.617981523E-2;1.360308081E-1;2.100566402E-3
2.597920271E1;8.937560022E-2;1.360308081E-1;-2.996029798E-5
2.598412812E1;9.257140011E-2;1.307045072E-1;1.035302761E-3
2.598907271E1;9.470192343E-2;1.200518683E-1;4.231093451E-3
2.599399812E1;9.576719254E-2;1.104644984E-1;5.296356976E-3
2.599892354E1;1.032240316E-1;9.555081278E-2;5.296356976E-3
2.600384896E1;1.170724556E-1;8.383290470E-2;4.231093451E-3
2.600877438E1;1.245293021E-1;6.891921908E-2;-1.095224288E-3
2.601369979E1;1.341166794E-1;6.039711088E-2;-8.552068844E-3
2.601859094E1;1.330514103E-1;5.400552973E-2;-2.026996948E-2
2.602351635E1;1.309208721E-1;4.441815987E-2;-3.305312991E-2
2.602844177E1;1.255945712E-1;3.163499758E-2;-4.477102682E-2
2.603336719E1;1.223987713E-1;1.672130823E-2;-5.861945823E-2
2.603829260E1;1.213335097E-1;-5.649225786E-3;-6.714156270E-2
2.604321802E1;1.277250946E-1;-2.162817866E-2;-6.927209347E-2
2.604814828E1;1.351819336E-1;-3.015028685E-2;-7.566367090E-2
2.605307370E1;1.351819336E-1;-3.867239505E-2;-8.418578655E-2
2.605799911E1;1.373124570E-1;-4.293344915E-2;-8.844684064E-2
2.606292453E1;1.373124570E-1;-5.358608440E-2;-8.525104821E-2
2.606785000E1;1.330514103E-1;-5.891240016E-2;-8.312051743E-2
2.607277536E1;1.309208721E-1;-5.678187311E-2;-8.418578655E-2
2.607773547E1;1.277250946E-1;-5.358608440E-2;-8.525104821E-2
2.608266089E1;1.298556179E-1;-4.825976491E-2;-8.844684064E-2
2.608758630E1;1.373124570E-1;-3.654186800E-2;-9.164262563E-2
2.609251172E1;1.447693110E-1;-2.269344218E-2;-9.590367973E-2
2.609743714E1;1.490303576E-1;-6.714489311E-3;-1.044257879E-1
2.610236255E1;1.511608958E-1;6.068672985E-3;-1.129478961E-1
2.610726365E1;1.543566883E-1;1.991709881E-2;-1.193394735E-1
2.611218906E1;1.532914191E-1;3.270025924E-2;-1.236005202E-1
2.611711448E1;1.532914191E-1;4.228763282E-2;-1.310573667E-1
2.612203990E1;1.586177349E-1;5.187500268E-2;-1.385142207E-1
2.612696531E1;1.650093198E-1;5.400552973E-2;-1.470363289E-1
2.613189078E1;1.703356355E-1;5.080974102E-2;-1.523626298E-1
2.613681625E1;1.767272055E-1;3.270025924E-2;-1.587542146E-1
2.614174167E1;1.767272055E-1;8.199200034E-3;-1.651457995E-1
2.614666708E1;1.639440507E-1;-2.269344218E-2;-1.662110686E-1
2.615159250E1;1.373124570E-1;-5.678187311E-2;-1.608847380E-1
2.615651792E1;1.053545624E-1;-9.513135999E-2;-1.523626298E-1
2.616144339E1;7.552718371E-2;-1.302850693E-1;-1.481015831E-1
2.616636943E1;6.061349064E-2;-1.526555866E-1;-1.417099983E-1
2.617129484E1;6.274402142E-2;-1.696998030E-1;-1.331878901E-1
2.617622026E1;7.126612961E-2;-1.782219261E-1;-1.214699969E-1
2.618114568E1;7.978823036E-2;-1.792871803E-1;-1.033605263E-1
2.618607109E1;7.446191460E-2;-1.696998030E-1;-8.205524832E-2
2.619099656E1;6.061349064E-2;-1.537208408E-1;-6.074998155E-2
2.619591734E1;4.996085912E-2;-1.302850693E-1;-4.157523811E-2
2.620084276E1;4.463453591E-2;-9.939241409E-2;-2.240049280E-2
2.620576818E1;5.102612078E-2;-6.423871219E-2;-6.421541795E-3
2.621069359E1;6.380928308E-2;-2.908502333E-2;3.165829927E-3
2.621561901E1;7.765770704E-2;1.032972615E-2;1.381846517E-2
2.622054448E1;8.404928446E-2;4.867921397E-2;2.234057151E-2
2.622547411E1;8.511455357E-2;8.170238137E-2;2.766689099E-2
2.623039953E1;8.085349947E-2;1.115297601E-1;2.873215266E-2
2.623532495E1;7.126612961E-2;1.339002997E-1;2.660162561E-2
2.624025036E1;6.487454474E-2;1.509445161E-1;1.807951741E-2
2.624517578E1;6.380928308E-2;1.584013551E-1;1.168793812E-2
2.625010125E1;6.700507551E-2;1.584013551E-1;3.165829927E-3
2.625502703E1;7.233139127E-2;1.498792619E-1;-8.552068844E-3
2.625995245E1;7.233139127E-2;1.381613463E-1;-2.240049280E-2
2.626487786E1;6.487454474E-2;1.200518683E-1;-3.944471106E-2
2.626980328E1;4.783033580E-2;1.008771285E-1;-5.648892745E-2
2.627472870E1;2.972085029E-2;8.063711971E-2;-7.246787846E-2
2.627965417E1;1.587242633E-2;5.720131844E-2;-8.844684064E-2
2.628457755E1;5.219791085E-3;3.270025924E-2;-1.001647338E-1
2.628950297E1;-2.237053588E-3;1.459078118E-2;-1.086868420E-1
2.629442839E1;-2.237053588E-3;-3.518698504E-3;-1.182742193E-1
2.629935380E1;3.089264035E-3;-1.630186103E-2;-1.193394735E-1
2.630427922E1;3.089264035E-3;-1.843238808E-2;-1.182742193E-1
2.630920469E1;9.587369859E-4;-1.630186103E-2;-1.172089502E-1
2.631413219E1;-5.432844162E-3;-1.097554341E-2;-1.129478961E-1
2.631905760E1;-1.182442531E-2;-3.229080176E-4;-1.054910496E-1
2.632398302E1;-1.075916179E-2;1.565604471E-2;-9.057736397E-2
2.632890844E1;-6.498107687E-3;1.885183528E-2;-7.353314757E-2
2.633383385E1;-1.065266551E-4;2.630867809E-2;-5.861945823E-2
2.633875932E1;1.374189928E-2;5.187500268E-2;-3.837944940E-2
2.634368443E1;2.226400562E-2;6.146237999E-2;-1.920470409E-2
2.634860984E1;2.759032510E-2;6.891921908E-2;-2.160487697E-3
2.635353526E1;2.652506158E-2;7.531079650E-2;1.701425575E-2
2.635846068E1;2.545979805E-2;7.531079650E-2;3.618900105E-2
2.636338609E1;2.439453453E-2;6.998448074E-2;5.962479487E-2
2.636831156E1;2.972085029E-2;5.933184922E-2;7.666900754E-2
2.637323599E1;4.569980502E-2;4.015710205E-2;9.797427803E-2
2.637816141E1;5.954822898E-2;2.311288938E-2;1.214100718E-1
2.638308682E1;6.807033718E-2;2.872882178E-3;1.352585107E-1
2.638801224E1;6.913559884E-2;-1.949765161E-2;1.405848265E-1
2.639293766E1;5.954822898E-2;-4.293344915E-2;1.480416656E-1
2.639786312E1;4.569980502E-2;-6.636924297E-2;1.586943120E-1
2.640278750E1;3.291664273E-2;-8.660925180E-2;1.586943120E-1
2.640771292E1;2.652506158E-2;-1.025882065E-1;1.608248353E-1
2.641263833E1;3.185138106E-2;-1.153713688E-1;1.629553586E-1
2.641756380E1;4.676506668E-2;-1.217629462E-1;1.629553586E-1
2.642248917E1;6.167875230E-2;-1.249587387E-1;1.629553586E-1
2.642741464E1;7.659244537E-2;-1.228282079E-1;1.597595811E-1
2.643234328E1;8.724507689E-2;-1.196324229E-1;1.533679962E-1
2.643726870E1;8.831033856E-2;-1.153713688E-1;1.416500956E-1
2.644219411E1;8.085349947E-2;-1.111103147E-1;1.278016716E-1
2.644711953E1;7.020086050E-2;-1.100450531E-1;1.075616553E-1
2.645204495E1;6.274402142E-2;-1.025882065E-1;8.412585407E-2
2.645697042E1;5.848296732E-2;-9.300082922E-2;5.429847911E-2
2.646189594E1;6.167875230E-2;-8.234819770E-2;3.086267971E-2
2.646682135E1;6.913559884E-2;-6.636924297E-2;5.296356976E-3
2.647174677E1;8.298402280E-2;-4.506397620E-2;-1.920470409E-2
2.647667219E1;1.042892933E-1;-2.908502333E-2;-3.411839157E-2
2.648159760E1;1.266598254E-1;-1.843238808E-2;-4.370576516E-2
2.648652307E1;1.468998343E-1;-1.417133398E-2;-4.796681926E-2
2.649144750E1;1.618135273E-1;-1.523659751E-2;-4.477102682E-2
2.649637292E1;1.682050973E-1;-2.162817866E-2;-4.264050350E-2
2.650129833E1;1.703356355E-1;-3.547660261E-2;-3.731418028E-2
2.650622375E1;1.628787965E-1;-5.465134978E-2;-2.879207768E-2
2.651114917E1;1.522261649E-1;-8.128293604E-2;-1.813944243E-2
2.651607464E1;1.373124570E-1;-1.089797840E-1;-7.486804388E-3
2.652099802E1;1.170724556E-1;-1.345461160E-1;8.492147550E-3
2.652592344E1;9.363666177E-2;-1.601124257E-1;2.873215266E-2
2.653084885E1;8.085349947E-2;-1.824829727E-1;4.897215962E-2
2.653577427E1;7.339665294E-2;-1.973966509E-1;6.814689934E-2
2.654069969E1;6.807033718E-2;-2.005924433E-1;9.051743150E-2
2.654562516E1;6.274402142E-2;-1.984619349E-1;1.150184944E-1
2.655055401E1;5.954822898E-2;-1.878093034E-1;1.363237649E-1
2.655547943E1;5.635243654E-2;-1.728955954E-1;1.586943120E-1
2.656040484E1;5.528717488E-2;-1.505250782E-1;1.714774668E-1
2.656533026E1;6.167875230E-2;-1.249587387E-1;1.799995750E-1
2.657025568E1;5.848296732E-2;-1.004576832E-1;1.885216832E-1
2.657518115E1;5.528717488E-2;-7.808714360E-2;1.927827448E-1
2.658010328E1;5.102612078E-2;-5.145555735E-2;1.970437914E-1
2.658502870E1;4.996085912E-2;-2.375870571E-2;1.938479990E-1
2.658995411E1;5.848296732E-2;2.872882178E-3;1.906522214E-1
2.659487953E1;6.807033718E-2;2.311288938E-2;1.842606217E-1
2.659980495E1;7.446191460E-2;4.654868692E-2;1.746732593E-1
2.660473042E1;8.724507689E-2;6.891921908E-2;1.618901044E-1
2.660965906E1;1.000282466E-1;8.170238137E-2;1.544332504E-1
2.661458448E1;1.074850857E-1;9.768133610E-2;1.416500956E-1
2.661950990E1;1.042892933E-1;1.157908142E-1;1.267364025E-1
2.662443531E1;9.576719254E-2;1.253781766E-1;1.118227020E-1
2.662936073E1;8.298402280E-2;1.392266005E-1;9.797427803E-2
2.663428620E1;7.020086050E-2;1.466834694E-1;8.412585407E-2
2.663924000E1;5.848296732E-2;1.509445161E-1;6.921216100E-2
2.664416542E1;4.463453591E-2;1.594666094E-1;5.429847911E-2
2.664909083E1;3.398190439E-2;1.647929400E-1;3.938478976E-2
2.665401625E1;2.332927100E-2;1.669234782E-1;2.873215266E-2
2.665894167E1;1.480716094E-2;1.733150333E-1;2.021004446E-2
2.666386714E1;7.350317203E-3;1.807719022E-1;1.168793812E-2
2.666875568E1;9.587369859E-4;1.860982031E-1;4.231093451E-3
2.667368109E1;-1.065266551E-4;1.956855804E-1;1.035302761E-3
2.667860651E1;-3.302317113E-3;2.052729577E-1;-2.996029798E-5
2.668353193E1;-5.432844162E-3;2.159255892E-1;1.035302761E-3
2.668845734E1;-9.693898261E-3;2.287087590E-1;4.231093451E-3
2.669338281E1;-1.182442531E-2;2.425571531E-1;8.492147550E-3
2.669832859E1;-1.395495236E-2;2.596014142E-1;1.381846517E-2
2.670325401E1;-1.182442531E-2;2.713192999E-1;2.447109856E-2
2.670817943E1;-3.302317113E-3;2.830371857E-1;2.660162561E-2
2.671310484E1;3.089264035E-3;2.926245630E-1;3.725426272E-2
2.671803026E1;9.480845183E-3;2.990161479E-1;4.577637091E-2
2.672295568E1;1.267663576E-2;3.086035252E-1;4.790689796E-2
2.672788682E1;1.161137223E-2;3.149950802E-1;5.536374450E-2
2.673281224E1;1.587242633E-2;3.203214109E-1;6.069006026E-2
2.673773766E1;1.587242633E-2;3.277782500E-1;6.601637602E-2
2.674266307E1;1.906821690E-2;3.331045806E-1;6.814689934E-2
2.674758854E1;2.226400562E-2;3.331045806E-1;7.347322255E-2
2.675251396E1;1.906821690E-2;3.277782500E-1;8.412585407E-2
2.675741646E1;2.226400562E-2;3.213866949E-1;8.732163906E-2
2.676234188E1;3.078611381E-2;3.096687794E-1;8.732163906E-2
2.676726729E1;3.611243516E-2;2.926245630E-1;8.519111574E-2
2.677219271E1;3.824295849E-2;2.723845541E-1;8.306059241E-2
2.677711812E1;4.037348926E-2;2.532097995E-1;8.199532330E-2
2.678204359E1;3.930822015E-2;2.319045216E-1;7.986479998E-2
2.678696932E1;3.611243516E-2;2.137950510E-1;7.773426920E-2
2.679189474E1;3.185138106E-2;1.914245337E-1;7.240795344E-2
2.679682016E1;2.865558863E-2;1.733150333E-1;6.921216100E-2
2.680174557E1;3.398190439E-2;1.573361009E-1;7.027743012E-2
2.680667099E1;4.676506668E-2;1.381613463E-1;6.921216100E-2
2.681159646E1;5.954822898E-2;1.211171374E-1;6.601637602E-2
2.681652719E1;7.020086050E-2;1.040729135E-1;6.708163768E-2
2.682145260E1;8.298402280E-2;8.915922791E-2;6.388584524E-2
2.682637802E1;9.257140011E-2;7.531079650E-2;6.282058358E-2
2.683130344E1;9.789771587E-2;6.039711088E-2;6.069006026E-2
2.683622885E1;9.896297753E-2;4.441815987E-2;5.642900616E-2
2.684115432E1;1.010935083E-1;2.524341457E-2;5.642900616E-2
2.684608057E1;1.053545624E-1;1.139499061E-2;5.855953321E-2
2.685100599E1;1.117461398E-1;5.003409460E-3;5.642900616E-2
2.685593141E1;1.213335097E-1;-3.518698504E-3;5.216794834E-2
2.686085682E1;1.287903488E-1;-8.845016360E-3;4.577637091E-2
2.686578224E1;1.341166794E-1;-7.779752836E-3;4.471110553E-2
2.687070771E1;1.277250946E-1;-4.583962262E-3;5.003742501E-2
2.687563323E1;1.255945712E-1;-2.453434980E-3;5.642900616E-2
2.688055865E1;1.341166794E-1;-1.388171571E-3;6.388584524E-2
2.688548406E1;1.437040418E-1;-5.649225786E-3;6.814689934E-2
2.689040948E1;1.596829891E-1;-1.097554341E-2;7.347322255E-2
2.689533490E1;1.714009047E-1;-1.417133398E-2;7.453848422E-2
2.690026036E1;1.756619513E-1;-1.736712456E-2;7.560374588E-2
2.690518500E1;1.543566883E-1;-1.417133398E-2;8.093006164E-2
2.691011042E1;1.170724556E-1;-4.583962262E-3;8.732163906E-2
2.691503583E1;8.085349947E-2;6.068672985E-3;9.797427803E-2
2.691996125E1;5.954822898E-2;1.352551766E-2;1.139532328E-1
2.692488667E1;6.061349064E-2;1.459078118E-2;1.363237649E-1
2.692981214E1;9.044086933E-2;9.264463559E-3;1.544332504E-1
2.693473844E1;1.309208721E-1;2.872882178E-3;1.725427359E-1
2.693966385E1;1.607482731E-1;-3.229080176E-4;1.917174757E-1
2.694458927E1;1.767272055E-1;-1.388171571E-3;2.140880078E-1
2.694951469E1;1.724661589E-1;1.807619003E-3;2.364585549E-1
2.695444010E1;1.511608958E-1;8.199200034E-3;2.588290870E-1
2.695936557E1;1.287903488E-1;1.459078118E-2;2.716122568E-1
2.696429057E1;1.181377172E-1;1.459078118E-2;2.780038118E-1
2.696921599E1;1.160071939E-1;1.672130823E-2;2.833301425E-1
2.697414141E1;1.234640330E-1;1.885183528E-2;2.865259051E-1
2.697906682E1;1.341166794E-1;2.204762585E-2;2.780038118E-1
2.698399224E1;1.405082494E-1;2.630867809E-2;2.652206421E-1
2.698891771E1;1.415735185E-1;3.376552463E-2;2.524375021E-1
2.699383979E1;1.298556179E-1;3.696131334E-2;2.353932709E-1
2.699876521E1;1.096156165E-1;4.228763282E-2;2.130227387E-1
2.700369062E1;9.044086933E-2;4.441815987E-2;1.938479990E-1
2.700861604E1;8.085349947E-2;4.015710205E-2;1.757385135E-1
2.701354146E1;8.724507689E-2;3.483078629E-2;1.544332504E-1
2.701846693E1;1.021587700E-1;2.417815290E-2;1.309974492E-1
2.702342651E1;1.245293021E-1;1.459078118E-2;1.033006012E-1
2.702835193E1;1.383777261E-1;9.264463559E-3;7.560374588E-2
2.703327734E1;1.383777261E-1;7.133936509E-3;5.216794834E-2
2.703820276E1;1.223987713E-1;6.068672985E-3;2.979741432E-2
2.704312823E1;1.042892933E-1;6.068672985E-3;1.275320165E-2
2.704805359E1;1.000282466E-1;-3.229080176E-4;-2.160487697E-3
2.705294557E1;1.160071939E-1;-1.204080693E-2;-1.174785942E-2
2.705787099E1;1.543566883E-1;-2.588923275E-2;-1.707417704E-2
2.706279641E1;1.980324835E-1;-3.867239505E-2;-1.920470409E-2
2.706772182E1;2.299903929E-1;-5.145555735E-2;-1.813944243E-2
2.707264724E1;2.331861854E-1;-6.423871219E-2;-1.707417704E-2
2.707757266E1;2.076198459E-1;-8.128293604E-2;-2.346575819E-2
2.708250021E1;1.532914191E-1;-9.832715243E-2;-2.985733934E-2
2.708742562E1;9.150613844E-2;-1.121755764E-1;-4.157523811E-2
2.709235104E1;4.037348926E-2;-1.270892620E-1;-5.435839668E-2
2.709727646E1;1.161137223E-2;-1.377419084E-1;-7.246787846E-2
2.710220188E1;1.267663576E-2;-1.494597942E-1;-8.312051743E-2
2.710712734E1;4.143875092E-2;-1.622429639E-1;-9.164262563E-2
2.711204979E1;8.617981523E-2;-1.803524345E-1;-1.054910496E-1
2.711697521E1;1.192029789E-1;-1.984619349E-1;-1.214699969E-1
2.712190063E1;1.309208721E-1;-2.069840282E-1;-1.331878901E-1
2.712682604E1;1.096156165E-1;-2.144408673E-1;-1.449058056E-1
2.713175146E1;6.487454474E-2;-2.229629606E-1;-1.566236913E-1
2.713667693E1;1.587242633E-2;-2.218977064E-1;-1.779289693E-1
2.714160599E1;-3.099916689E-2;-2.176366597E-1;-1.981689632E-1
2.714653141E1;-5.336970091E-2;-2.059187740E-1;-2.088215947E-1
2.715145682E1;-3.845601529E-2;-1.899398118E-1;-2.205394953E-1
2.715638224E1;5.219791085E-3;-1.728955954E-1;-2.279963493E-1
2.716130766E1;6.700507551E-2;-1.558513790E-1;-2.258658260E-1
2.716623312E1;1.309208721E-1;-1.473292857E-1;-2.205394953E-1
2.717119167E1;1.724661589E-1;-1.441334635E-1;-2.109521180E-1
2.717611708E1;1.884451061E-1;-1.441334635E-1;-1.939079165E-1
2.718104250E1;1.745966822E-1;-1.515903324E-1;-1.779289693E-1
2.718596792E1;1.415735185E-1;-1.558513790E-1;-1.694068462E-1
2.719089333E1;1.000282466E-1;-1.601124257E-1;-1.694068462E-1
2.719581875E1;6.487454474E-2;-1.665040106E-1;-1.736679077E-1
2.720070844E1;4.889559746E-2;-1.750261337E-1;-1.757984459E-1
2.720563385E1;5.528717488E-2;-1.878093034E-1;-1.757984459E-1
2.721055927E1;8.298402280E-2;-1.995271891E-1;-1.747331768E-1
2.721548469E1;1.181377172E-1;-2.080492824E-1;-1.726026386E-1
2.722041010E1;1.447693110E-1;-2.155061513E-1;-1.704721153E-1
2.722533557E1;1.543566883E-1;-2.165714055E-1;-1.672763228E-1
2.723026443E1;1.415735185E-1;-2.218977064E-1;-1.608847380E-1
2.723518984E1;1.053545624E-1;-2.282892913E-1;-1.566236913E-1
2.724011526E1;5.528717488E-2;-2.336156219E-1;-1.470363289E-1
2.724504068E1;9.480845183E-3;-2.400072068E-1;-1.331878901E-1
2.724996609E1;-2.034653351E-2;-2.442682534E-1;-1.172089502E-1
2.725489156E1;-2.141179703E-2;-2.432029694E-1;-1.022952646E-1
2.725981578E1;6.285054609E-3;-2.378766686E-1;-8.631630987E-2
2.726474120E1;5.209138244E-2;-2.282892913E-1;-7.140261680E-2
2.726966661E1;9.150613844E-2;-2.144408673E-1;-6.288050860E-2
2.727459203E1;1.170724556E-1;-1.984619349E-1;-5.648892745E-2
2.727951745E1;1.202682480E-1;-1.814176887E-1;-5.116260797E-2
2.728444292E1;1.085503474E-1;-1.686345488E-1;-5.009734631E-2
2.728938651E1;8.724507689E-2;-1.505250782E-1;-5.435839668E-2
2.729431193E1;6.913559884E-2;-1.356113702E-1;-6.181524321E-2
2.729923734E1;6.487454474E-2;-1.228282079E-1;-7.459840924E-2
2.730416276E1;7.872296870E-2;-1.100450531E-1;-8.844684064E-2
2.730908818E1;1.010935083E-1;-9.832715243E-2;-1.012299955E-1
2.731401359E1;1.255945712E-1;-9.300082922E-2;-1.108173653E-1
2.731894724E1;1.415735185E-1;-8.767451346E-2;-1.182742193E-1
2.732387266E1;1.511608958E-1;-8.660925180E-2;-1.236005202E-1
2.732879807E1;1.479651034E-1;-8.447872102E-2;-1.267963201E-1
2.733372349E1;1.319861561E-1;-8.447872102E-2;-1.310573667E-1
2.733864891E1;1.149419323E-1;-8.234819770E-2;-1.353184283E-1
2.734357432E1;1.010935083E-1;-8.128293604E-2;-1.310573667E-1
2.734850141E1;9.896297753E-2;-8.554399014E-2;-1.214699969E-1
2.735342688E1;1.074850857E-1;-9.087030590E-2;-1.076215804E-1
2.735835229E1;1.287903488E-1;-1.004576832E-1;-9.377315640E-2
2.736327771E1;1.500956267E-1;-1.100450531E-1;-7.459840924E-2
2.736820312E1;1.564872116E-1;-1.228282079E-1;-5.222786963E-2
2.737312854E1;1.468998343E-1;-1.324155778E-1;-2.985733934E-2
2.737803948E1;1.543566883E-1;-1.249587387E-1;2.660162561E-2
2.738296495E1;2.374472320E-1;-1.164366305E-1;1.469763964E-1
2.738789036E1;2.768619955E-1;-1.601124257E-1;2.002395838E-1
2.739281578E1;1.543566883E-1;-1.398724169E-1;1.831953675E-1
2.739774120E1;-1.182442531E-2;-1.164366305E-1;3.152880371E-1
2.740266661E1;-2.354232408E-2;-1.675692946E-1;4.740123153E-1
2.740760823E1;9.576719254E-2;-1.888745576E-1;3.855954409E-1
2.741253370E1;2.054893225E-1;-1.856787652E-1;2.471111864E-1
2.741745911E1;2.662093639E-1;-1.856787652E-1;2.449806482E-1
2.742238453E1;2.736662328E-1;-1.963313967E-1;2.684164643E-1
2.742730995E1;2.193377614E-1;-1.995271891E-1;2.215448469E-1
2.743223542E1;1.223987713E-1;-1.878093034E-1;1.533679962E-1
2.743712990E1;3.291664273E-2;-1.782219261E-1;1.096921787E-1
2.744205531E1;-1.395495236E-2;-1.760913879E-1;9.051743150E-2
2.744698073E1;9.587369859E-4;-1.643734723E-1;6.388584524E-2
2.745190615E1;1.042892933E-1;-1.324155778E-1;3.086267971E-2
2.745683156E1;3.216030896E-1;-8.234819770E-2;5.296356976E-3
2.746175703E1;5.240030885E-1;-6.743451208E-2;-1.095224288E-3
2.746668438E1;4.707399607E-1;-3.654186800E-2;5.296356976E-3
2.747160979E1;2.566220164E-1;5.720131844E-2;-2.160487697E-3
2.747653521E1;1.511608958E-1;9.448554367E-2;-1.494364813E-2
2.748146062E1;1.426387876E-1;1.275087148E-1;-2.160487697E-3
2.748638604E1;5.209138244E-2;1.871634871E-1;6.361620501E-3
2.749131151E1;-4.591286182E-2;1.818371564E-1;-3.225751221E-3
2.749623724E1;-4.910864681E-2;1.594666094E-1;-2.985733934E-2
2.750116266E1;1.480716094E-2;1.445529312E-1;-7.672893256E-2
2.750608807E1;1.106808782E-1;1.147255450E-1;-1.374489516E-1
2.751101349E1;1.937714368E-1;8.383290470E-2;-1.885816008E-1
2.751593891E1;2.129461765E-1;5.933184922E-2;-2.120174021E-1
2.752086438E1;1.586177349E-1;3.056973219E-2;-2.290616035E-1
2.752578990E1;6.274402142E-2;7.133936509E-3;-2.524974048E-1
2.753071531E1;-2.886864170E-2;-7.779752836E-3;-2.631500363E-1
2.753564073E1;-8.106655627E-2;-2.482396923E-2;-2.599542439E-1
