"Time (s)";"Magnetic field x (µT)";"Magnetic field y (µT)";"Magnetic field z (µT)"
1.813437526E1;-1.176339340E1;1.945649338E1;-4.199887085E1
1.814437526E1;-1.113673782E1;2.057105637E1;-3.883689880E1
1.815437526E1;-9.960479736E-1;1.594963837E1;-1.804359436E1
1.816437526E1;-2.286163330E0;1.710338211E1;-1.743040466E1
1.817437526E1;2.365188599E-1;1.816854858E1;-1.748284912E1
1.818437526E1;2.284622192E-1;1.873141479E1;-1.686029053E1
1.819437526E1;1.487491608E0;1.926285934E1;-1.752686310E1
1.820437526E1;1.497856140E0;1.870112991E1;-1.750907135E1
1.821437526E1;4.048183441E0;1.864623642E1;-1.560485077E1
1.822437526E1;3.404277802E0;1.922367477E1;-1.497808075E1
1.823437526E1;4.022842407E0;1.976742554E1;-1.692115784E1
1.824437526E1;5.924648285E0;2.028770447E1;-1.567087555E1
1.825437526E1;5.935012817E0;1.972597122E1;-1.565308380E1
1.826437526E1;8.457695007E0;2.079113388E1;-1.570552063E1
1.827437526E1;7.842567444E0;1.968224716E1;-1.566571808E1
1.828437526E1;6.570865631E0;1.971139526E1;-1.565729523E1
1.829437526E1;8.473804474E0;1.966540146E1;-1.695063782E1
1.830437526E1;5.895866394E0;2.197402954E1;-1.508391571E1
1.831437526E1;9.734016418E0;2.076425552E1;-1.443323517E1
1.832437526E1;1.691375732E0;2.323808289E1;-2.946406937E1
1.833437526E1;4.248626709E0;2.318659592E1;-2.563878250E1
1.834437526E1;2.982673645E0;2.265174484E1;-2.689327621E1
1.835437526E1;2.972309113E0;2.321347427E1;-2.691107559E1
1.836437526E1;1.675262451E0;2.436381149E1;-2.821895981E1
1.837437526E1;6.151569366E0;2.314059830E1;-2.693213272E1
1.838437526E1;5.546810150E0;2.146998215E1;-2.687452316E1
1.839437526E1;6.111248016E0;2.482124710E1;-2.954694748E1
1.840437526E1;3.555175781E0;2.544014740E1;-3.018825150E1
1.841437526E1;4.241706848E0;2.318318939E1;-2.755984879E1
